Prompt,Dominant_Topic,Keywords
"sunny Finnish midsummer day with boats on a lake surrounded by forest, some clouds in the sky, in the style of a Ghibli anime film",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"neon san diego skyline with sunset colors,",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"A photorealistic digital painting of a Caucasian 36-year-old man with slightly greying, average-length brown hair and a short beard. He is adorned in a gray and red Starfleet uniform, sitting confidently in the captains chair on the bridge of a Federation Starship. The full-body composition captures his strong facial features, leadership qualities, and the striking lines of his uniform as he oversees the advanced technology and crew around him. The color palette focuses on the rich hues of his uniform, harmonizing with the sleek, modern backdrop of the Starships bridge. The portrait, captured with a standard lens, showcases the captivating presence and commanding authority of this distinguished man in a futuristic setting. -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"full body portrait photograph of an anthro golden lion with feline eyes, wearing stunningly intricate futuristic space suit, mane of dreadlocks, dark sci-fi, dynamic pose, Unreal Engine, Cinematic, Color Grading, portrait Photography, Shot on 50mm lens, Ultra-Wide Angle, Depth of Field, hyper-detailed, beautifully color-coded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Shot on 70mm lens, Depth of Field, DOF, Tilt Blur, Shutter Speed 1/1000, F/22, White Balance, 32k, Super-Resolution, Megapixel, ProPhoto RGB, VR, Lonely, Good, Massive, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Contre-Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL-Shaders, GLSL-Shaders, Post Processing, Post-Production, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, dynamic pose, photography, 8k -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"coloring book page of Diplodocus, black and white cute -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"emily walker, a beautiful 8 year old girl with wavy brown hair in a hoodie, cute pixa styler illustration",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ash Ketchum using Charmanders tail to light a bong, hyper detailed, high quality",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"kitten with hat,realistic picture,hight resolution,beautiful flowers arround",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
mix Salt Lake City and Tampa Florida realistic,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
3d magic decorative glowing star and comet -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"hyper realistic, photo releasim, 8k, fashion model look book, on white background, full body, realistic, model reflects quiet luxury, gwyneth paltrow, prada top and skirt, with bottega venetta bag, celine sunglasses, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"3d realistic, building, harlem",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"ExternalUrl  Cliff of Bandiagara, Dogon culture in Africa, Black people working with intense sun, Baobas trees on the plain -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"print of a mountain range with a large full moon in the background, surrounded by flowers and using muted earth tones, incorporating nocturne elements and a circular shape. -",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"ecommerce store design, pregnancy pillow , one product, shop now -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Woman Warrior. She is a demon. She has two silvery horns on her head, silvery skin. White eyes without pupils. She stands to her full height, in her hands is a combat staff. She has a long deadly tail. The tail has a triangular end. ultra realistic",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"black and white drawing of a noble family of 9 members. 5 men and four women, the women are sitting on a sofa and the men are standing, behind the sofa, in the center of the photo a tall, bald man.",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
ExternalUrl  transform this logo in vectorial with transparent background -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
ExternalUrl  change into Pixar animation same face -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
business flyer poster print ad for a investment bank firm with a mountain background,1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"A delectable, mouth-watering depiction of a loaf of bread with a crispy crust, spread with creamy butter in the medium of an 8K high-resolution oil painting. The style is influenced by the Dutch Golden Age still life paintings and the works of Willem Claesz Heda. Dramatic chiaroscuro lighting spotlights the bread and butter, and the colors feature a harmonious palette of warm yellows, soft browns, and creamy whites. The composition is captured using a close-up lens, showcasing the intricate textures of the bread and the glossy, melting butter, framed with a slightly off-center composition for visual interest.",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"a toddler wearing a monkey rain jacket hiking through Pacific Northwest forests, hyper realistic photo, 8k",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Ammonite stone is display at an Egyptian ancient art gallery with Ignasi Monreal art, wide angle, BVLGARI Barocko Collection",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"fat brown bear, cooking in chaotic kitchen",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"Delicious hot-dog, with mustard, ketcup, chipsticks, yummy bread",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"artificial intelligent engineer office, many screens on wall, realistic 3d, c4d, cinematic, photo from back, calm lighting mood, city buildings view, day light, -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"create a cupcake inspired by the song Still D.R.E. by Snoop Dogg and Dr. Dre. This song is a rap classic from the 90s, and its an ode to perseverance and determination, so our cupcake needs to be just as tough and bold. To start, we need a cupcake base with a smoky touch to reflect the mood of the song. We are going to make a vanilla cake infused with Lapsang Souchong tea, which is a Chinese smoky tea. For the topping, we are going to make a cream cheese and peanut butter cream, which gives a surprising touch to the dessert. To give it a touch of hardness, we are going to decorate our cupcake with an edible bling made of golden sugar. This touch of gold not only adds a striking visual element, but also represents the songs theme, Still the same OG. Realism style 4k",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"cinematic set design, casual game theme, super wide angle, 3d, isometric, fit into the frame, massive movie screen, thai horror film, crowd audience, thai ghost theme decoration, location thai rural, HDR, 8K, -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"fantasy, Middle Ages, young man in leather armor on the fortress wall near the catapult, smile, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
editorial photo of milan galleria Vittorio duomo + sustaineble sofa made from soil materials + art peace +with moving forward people in white dresses + zaha hadid + HD + 4K -,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
ExternalUrl  with clown makeup on face,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
black and white coloring page fantasy water fairy in a forest grove with a lake full body -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
