Channel,ID,Prompt,Timestamp
newbies-13,1.09E+18,"flat illustration by Atey Ghailan,a girl is relaxing in her terrace while the sun is setting in a big city, she is contemplating the sky from her home garden -",4/29/2023
newbies-13,1.07E+18,king kong ripping apart train with mountains in the background,4/29/2023
newbies-13,8.92E+17,"homer simpson in a xray were you can see his tiny brain, in cartoon form, in color",4/29/2023
newbies-13,1.05E+18,Leonardo DaVinci riding a custom motorcycle,4/29/2023
newbies-13,7.48E+17,"Chimp with sunglasses kneeling down with his arms open wide and fists clenched in an intense battle cry, engulfed in a beam of light, cool clothes, art by Otomo Katsuhiro, -",4/29/2023
newbies-13,9.37E+17,"[meeting room, business men, whiteboard] + [sketch, art, anime, ultra-realistic, cinematography, satoshi kon, black and white, volumetric light, light white background, unreal-engine, hd] -",4/29/2023
newbies-13,1.02E+18,"warrior motorcycle with full weapons and food to survive alone in modern war, 4k white background",4/29/2023
newbies-13,8.92E+17,"homer simpson in a xray were you can see his tiny brain, in cartoon form",4/29/2023
newbies-13,9.37E+17,"[project manager] + [sketch, art, anime, ultra-realistic, cinematography, satoshi kon, black and white, volumetric light, light white background, unreal-engine, hd] -",4/29/2023
newbies-13,9.37E+17,"[project management] + [sketch, art, anime, ultra-realistic, cinematography, satoshi kon, black and white, volumetric light, light white background, unreal-engine, hd] -",4/29/2023
newbies-13,7.48E+17,"chimp with sunglasses kneeling down with his arms open wide and fists clenched in an intense battle cry, engulfed in a beam of light, tattered and dirty space suit, destroyed spaceship control room, art by Otomo Katsuhiro, -",4/29/2023
newbies-13,7.23E+17,"Japanese anime, man, 30s simple, green hair, All white background, Composition from the shoulder up, grid -",4/29/2023
newbies-13,8.92E+17,"omer simpson in a xray were you can see his tiny brain, in cartoon form",4/29/2023
newbies-13,1.10E+18,"bright white coffee mug, centered in the picture, on a bright white table, the table has christmas ornaments on it, white backround",4/29/2023
newbies-13,1.10E+18,HIGH DEFINITION WITH TEXT SAYING PUPPY & SHOP,4/29/2023
newbies-13,1.10E+18,"mockup of a bright white coffee cup, sitting on a white table, centered in the picture, ultra realistic, white wood backround,",4/29/2023
newbies-43,7.82E+17,hyper-detailed red hair female elf standing amongst glittering lights holding a gemstone crystal of star light in the woods realistic beautiful,4/29/2023
newbies-43,8.08E+17,"photo realistic house, 3 houses, 1st big villa, 2nd normal house, 3th cheap house",4/29/2023
newbies-43,4.52E+17,"colouring page for young kids, happy starfish, under the sea, 6 legs, fun cartoon style, thick lines, low detail, absolutely no shading, black and white, simple design -",4/29/2023
newbies-43,1.07E+18,"A very young cute hairy baby with beard, upper torso portrait, blurred background, natural light, photograph, detailed, cinematic lighting, vray, yellow background, pink color lights -",4/29/2023
newbies-43,1.09E+18,"Star Wars Rebel pilot getting into the cockpit of his X-wing, in a scrappy hangar by Moebius and Syd Mead, dramatic lighting, raking light, cinematic lighting, chromatic aberration -",4/29/2023
newbies-43,1.09E+18,"men walking away from christian church, pouting",4/29/2023
newbies-43,1.10E+18,"The black nelson bulb exploding from the top, blue butterflies fluttering from the top of the bulb, the shards of glass scattered around in the shape of blue butterflies, in the style of explosive abstractions, white background, dark black and blue, light black and blue, light black -",4/29/2023
newbies-43,8.01E+17,"simplistic wedding invitation template, no background ar-",4/29/2023
newbies-43,8.57E+17,a sticker of a cute cartoon dog riding a motorcycle,4/29/2023
newbies-43,1.05E+18,"Kim Tae-hee wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr -",4/29/2023
newbies-43,1.05E+18,"Shu Qi wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr -",4/29/2023
newbies-43,4.50E+17,"Create an enchanting and detailed illustration of a red-haired female character in a magical fantasy setting  The character should exhibit the following features  Appearance  Long, flowing red hair with intricate braids, and vibrant green eyes  Outfit  A unique, mystical attire that blends elements of nature and magic, featuring vines, leaves, and sparkling gemstones  Pose  Captured in the midst of casting a powerful spell, with her hands raised and surrounded by a swirling aura of magical energy  Setting  A lush, enchanted forest with tall trees, glowing plants, and magical creatures  Expression  A determined and focused look on her face, showcasing her strong will and mastery of magic  Emphasize the magical atmosphere and the captivating presence of the red-haired character, inspiring a sense of wonder and curiosity in the viewer",4/29/2023
newbies-43,8.08E+17,"real life picture, house with pool, blue sky, happy family",4/29/2023
newbies-43,1.05E+18,"Park Min-young wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr -",4/29/2023
newbies-43,1.05E+18,"Song Hye-Kyo wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr -",4/29/2023
newbies-43,1.09E+18,"Create a visually striking image of azure blue butterflies painted on a white background, as they burst through a deep black lamp  The scene captures the moment of the lamps destruction, with butterflies fluttering around, signifying a transformation from darkness to beauty and light  This powerful juxtaposition of dark and bright elements will create an engaging and memorable visual experience  - - - ar 4 3 V 5",4/29/2023
newbies-43,4.52E+17,"colouring page for young kids, happy starfish, under the sea, 6 legs, fun cartoon style, thick lines, low detail, no shading, black and white, simple design -",4/29/2023
newbies-43,1.05E+18,"Fan Bingbing wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr -",4/29/2023
newbies-43,1.09E+18,images of heaven,4/29/2023
newbies-43,8.97E+17,bitcoin in an infinite universe,4/29/2023
newbies-43,1.10E+18,"yellow rose, flat colour",4/29/2023
newbies-43,8.57E+17,cute cartoon dog with stick,4/29/2023
newbies-73,1.06E+18,"Damian, eggs, blackbirds, births, and all the celestial bodies of nature and the universe are in full screen  On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking at its beak  For a new world, his name is Abraxus, 1900â€™S INK PEN DRAWING style, w&black, old paper -",4/29/2023
newbies-73,3.82E+17,"a blueprint style image in blue thick lead pencil strokes with white space in the upper left third of a human person at his desk working on the wires hanging out of the open back his super cute robot on the desk, -",4/29/2023
newbies-73,1.06E+18,"Damian, eggs, blackbirds, births, and all the celestial bodies of nature and the universe are in full screen  On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking at its beak  For a new world, his name is Abraxus, 1900â€™S INK PEN DRAWING style -",4/29/2023
newbies-73,3.82E+17,"a blueprint style image in blue thick lead pencil strokes of a human person at his desk working on the wires hanging out of the open back his super cute robot on the desk, -",4/29/2023
newbies-73,4.38E+17,"Anime-style male with striking features - handsome, masculine, facing forward, black-haired with a five-block hairstyle, and tan skin  He wears a blue Japanese haori that goes all the way to his knees, with nothing underneath exposing his skin, and swimming trunks  Serious face -",4/29/2023
newbies-73,4.38E+17,"Anime-style male with striking features - handsome, black-haired with a five-block hairstyle, and tan skin  He wears a blue Japanese haori with nothing underneath exposing his athletic build, and swimming trunks  His back sports a jet engine -",4/29/2023
newbies-73,3.82E+17,"a blueprint style image in blue with simple thick lead pencil strokes of an indian human person working on the wires hanging out of the open back his super cute robot, -",4/29/2023
newbies-73,1.06E+18,"All of the celestial objects in nature and the universe are on the full screen  On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking its beak  His name is Abraxus, 1900â€™S INK PEN DRAWING style -",4/29/2023
newbies-73,3.82E+17,"a blueprint style image in blue with thick lead pencil strokes of an indian man working on the wires hanging out of the back of a supercute robot, -",4/29/2023
newbies-73,1.06E+18,"All of the celestial objects in nature and the universe are on the full screen  On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking at its beak  For a new world, his name is Abraxus -",4/29/2023
newbies-73,3.82E+17,"a blueprint simple style image in blue with simple thick lead pencil strokes of an indian man working on the wires hanging out of the back of a cute robot, -",4/29/2023
newbies-73,1.06E+18,"All of the celestial objects in nature and the universe are on the full screen  On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking its beak  His name is Abraxus -",4/29/2023
newbies-73,3.82E+17,"a blueprint style image in blue with simple thick lead pencil strokes of an indian man working on the wires of a cute robot with programming code, -",4/29/2023
newbies-73,2.35E+17,"A touching, high-resolution photograph capturing the essence of an everyday person working diligently at a low-paying job  The scene portrays the individual, dressed in modest attire, as they perform their tasks with dedication and focus, despite the challenges they face  The composition is skillfully captured using a Canon EOS R6 mirrorless camera, paired with a Canon RF 24-105mm f/4L IS USM lens, known for its sharpness, detail, and rich color rendition  The camera settings are chosen to emphasize the subject and their environment, with an aperture of f/5 6, ISO 800, and a shutter speed of 1/125 sec  The scene is illuminated by a mix of natural light and artificial lighting sources, casting a balanced interplay of light and shadow that highlights the workers resilience and determination  This poignant, high-resolution image serves as a reminder of the tireless efforts and dedication of everyday individuals who strive to make ends meet in an increasingly challenging world  -",4/29/2023
