Prompt,Dominant_Topic,Keywords
Draw an illustration of a rabbit and other animals gathered around him  with Rolly doing something kind and generous to lift their spirits  Use the same whimsical style inspired by the illustrations of Ernest H  Shepard in  The Wind in the Willows     ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
close up photo of beautiful 50 year old woman african in appearance with jet black Sudanese skin with wild flowing curling black hair with a few silver streaks  She is wearing a black robe along with a long black hooded cloak  She is against a jet black background,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
EXTERNALURL PAINTING HISTORY REALISTIC,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Logo of a colorfull heart with music,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
super simple swan logo  less detailed,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
artistic photgraphy iranian happy fashion woman drinking water in a bright office  with brown hair and modern gray colors  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
EXTERNALURL recreate image with realistic dark drawing,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
sweep design of the whole house  predominance of curved lines  transparent glass  light shades  detailed 3d plan of the apartment  2 bedrooms and 1 kitchen  There is a garage  AutoCAD style  plan view from above,1,"design, :, style, logo, glass, hand, one, background, like, two"
a tshirt hanging on a clothes rack in a bella tarr movie,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
Husband and wife sleep watching the phone  not talking to each other,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
EXTERNALURL ruin construction  translucent curtains  dystopian  wide shot  all made of wood beams and columns  CLT mass timber  ,1,"design, :, style, logo, glass, hand, one, background, like, two"
minimalistic line art of spray gun  Black & white  Vector illustration,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
smoky blury flying shaft 2 colors  d7504b  46a064 4k  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
imagine a paint of Chagall like the one on Jesus but with a black man with african landscapes and with some jewish elements on the background,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
golf course with casual golfers having fun  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
2D art suitable for kids  colorful shades  a 6 years old holding a lense and smiling,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
Create a photorealistic image of a black  sleek  monolith styled workstation  Use a Nikon D850 DSLR 4k camera with a 200mm lens and F 1 2 aperture setting to isolate the workstation in the distance from the background  8k â€“ v5  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a young and beautiful girl with long white flowing robe long black hair sword in the sky  brown eye  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
Three quarter length standing photorealistic asian female model wearing hoodie and experimental decocstructed blazer  loose fit suit pants produced by Jun Takahashi  design by rick owens  using two colors  made to gorpcore  photographed in museum photostudio in 1990  using analogue photography  ultra hi   res  photo realistic  detailed surfaces ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
angry rabbit and happy cavia play football ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
a 1500x1200 px colorfully background,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
create kawaii style cute trees  flat colors  pastel colors  on solid white background   ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
psychedelic mushroom hippie moon  sun  stars colorful on white background  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a new bank note  futuristic lino cut  flat design  straight on shot   ,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
A hallway with red lights flashing and white walls also with tv on the wall in a hyper ultra 4k realistic style,2,"room, house, fire, made, living, view, side, area, city, background"
A close up of a shopper interacting with a virtual shop assistant  using only hand gestures and voice commands  Innovative  interactive  AR glasses  wide angle lens  daytime  modern  high tech  ,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
a super realistic modern offroad g class in front of an factory with white background,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
Joe Biden holding money in front of the USDA building,2,"room, house, fire, made, living, view, side, area, city, background"
EXTERNALURL infinite clock  baroque,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
wallpaper pattern snakeskin burgundy and gold  ,6,"style, background, logo, cartoon, design, illustration, art, vector, colors, book"
soft focus portrait of mix between Margot Robbie and Emma Watson  full body  blonde  wearing tank top   front view ++  highly detailed skin texture  chestnut brown hair wavy  thoughtful  mother  forty year old mom  tack sharp  sunset in a flower garden  photojournalism  hazel eyes  bokeh  natural  gentle soul  very realistic  super realistic,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
girl exploding in a giant fireball,1,"design, :, style, logo, glass, hand, one, background, like, two"
a cute octopus robot typing on several laptops at once,5,"style, wearing, woman, face, man, hair, cat, eyes, color, 8k"
create_an_installation_art_in_a_huge_space_21_by_21_meter using the pink objects which are on the image link and as an extention to  EDEN LIKE GARDEN PRESERVED FOR THE CHOSEN ONES  INSTALLATION  EXTERNALURL,2,"room, house, fire, made, living, view, side, area, city, background"
oil painting of indians archers in line pulling bows to shoot a target  View from behind :: Antiquity :: high dÃ©finition  ,3,"externalurl, style, painting, image, 8k, like, art, background, make, oil"
photo of a small modern family house  built from a container  with a terrace  on the edge of the forest,0,"photo, lighting, 8k, background, hair, style, photography, woman, shot, camera"
fragance and candle retail illustration  woman with shopping bags  sales representative behind the counter top looking at POS,1,"design, :, style, logo, glass, hand, one, background, like, two"
