Channel,User Id,Prompt,Timestamp
newbies-77,9.68E+17,"In the dooryard fronting an old farm-house near the white-washâ€™d palings, Stands the lilac-bush tall-growing with heart-shaped leaves of rich green, With many a pointed blossom rising delicate, with the perfume strong I love, With every leaf a miracle--and from this bush in the dooryard, With delicate-colorâ€™d blossoms and heart-shaped leaves of rich green, A sprig with its flower I break.",2023-04-29T14:49:11.584000+00:00
newbies-13,1.10E+18,"bright white table, christmas scene in the backround, ultra realistic",2023-04-29T15:52:57.498000+00:00
newbies-13,1.09E+18,"flat illustration by Atey Ghailan,a girl is relaxing while the sun is setting in a big city, she is contemplating the sky from her home garden --ar 7:4 --v 5 --q 2 --s 250",2023-04-29T15:52:55.668000+00:00
newbies-13,8.92E+17,hurculeas holding thors hammer and lightning coming out of the hammer,2023-04-29T15:52:47.041000+00:00
newbies-13,1.07E+18,dragon drinking a cocktail at a bar,2023-04-29T15:52:24.932000+00:00
newbies-13,1.09E+18,"flat illustration by Atey Ghailan, a girl contemplating the big city in the late afternoon from her house garden --ar 7:4 --v 5 --q 2 --s 250",2023-04-29T15:52:18.544000+00:00
newbies-13,1.07E+18,dragon drinking a cocktail at a bar --test --creative,2023-04-29T15:51:18.011000+00:00
newbies-13,1.10E+18,"ultra realistic, plain bright white coffee mug, sitting on a white table, centered in photo, white table, white backround, pine cones sitting next to coffee mug on the table",2023-04-29T15:51:01.181000+00:00
newbies-13,1.09E+18,"flat illustration by Atey Ghailan,a girl is relaxing in her summer house garden in th elate afternoon, the house is in a big city --ar 7:4 --v 5 --q 2 --s 250",2023-04-29T15:50:19.017000+00:00
newbies-13,1.09E+18,"flat illustration by Atey Ghailan,a girl is relaxing in her terrace while the sun is setting in a big city, she is contemplating the sky from her home garden --ar 7:4 --v 5 --q 2 --s 250",2023-04-29T15:50:14.679000+00:00
newbies-13,1.07E+18,king kong ripping apart train with mountains in the background,2023-04-29T15:50:03.939000+00:00
newbies-13,8.92E+17,"homer simpson in a xray were you can see his tiny brain, in cartoon form, in color",2023-04-29T15:49:51.395000+00:00
newbies-13,1.05E+18,Leonardo DaVinci riding a custom motorcycle,2023-04-29T15:49:47.708000+00:00
newbies-13,7.48E+17,"Chimp with sunglasses kneeling down with his arms open wide and fists clenched in an intense battle cry, engulfed in a beam of light, cool clothes, art by Otomo Katsuhiro, --no helmet --v 5",2023-04-29T15:49:36.642000+00:00
newbies-13,9.37E+17,"[meeting room, business men, whiteboard] + [sketch, art, anime, ultra-realistic, cinematography, satoshi kon, black and white, volumetric light, light white background, unreal-engine, hd] --v 4 --ar 3:2",2023-04-29T15:49:20.808000+00:00
newbies-13,1.02E+18,"warrior motorcycle with full weapons and food to survive alone in modern war, 4k white background",2023-04-29T15:49:00.924000+00:00
newbies-13,8.92E+17,"homer simpson in a xray were you can see his tiny brain, in cartoon form",2023-04-29T15:48:08.269000+00:00
newbies-13,9.37E+17,"[project manager] + [sketch, art, anime, ultra-realistic, cinematography, satoshi kon, black and white, volumetric light, light white background, unreal-engine, hd] --v 4 --ar 3:2",2023-04-29T15:47:53.557000+00:00
newbies-13,1.10E+18,<https://s.mj.run/NmEk2OM9auQ> HIGH DEFINITION LOGO VECTOR WHITE BACKGROUND,2023-04-29T15:47:33.049000+00:00
newbies-13,9.37E+17,"[project management] + [sketch, art, anime, ultra-realistic, cinematography, satoshi kon, black and white, volumetric light, light white background, unreal-engine, hd] --v 4 --ar 3:2",2023-04-29T15:47:31.832000+00:00
newbies-13,7.48E+17,"chimp with sunglasses kneeling down with his arms open wide and fists clenched in an intense battle cry, engulfed in a beam of light, tattered and dirty space suit, destroyed spaceship control room, art by Otomo Katsuhiro, --no helmet --v 5",2023-04-29T15:47:09.758000+00:00
newbies-13,7.23E+17,"Japanese anime, man, 30s simple, green hair, All white background, Composition from the shoulder up, grid --ar 1:1 --v 5",2023-04-29T15:46:58.146000+00:00
newbies-13,8.92E+17,"omer simpson in a xray were you can see his tiny brain, in cartoon form",2023-04-29T15:46:52.973000+00:00
newbies-13,1.10E+18,"bright white coffee mug, centered in the picture, on a bright white table, the table has christmas ornaments on it, white backround",2023-04-29T15:46:44.735000+00:00
newbies-13,1.10E+18,HIGH DEFINITION WITH TEXT SAYING PUPPY & SHOP,2023-04-29T15:46:40.968000+00:00
newbies-13,1.10E+18,"mockup of a bright white coffee cup, sitting on a white table, centered in the picture, ultra realistic, white wood backround,",2023-04-29T15:46:38.340000+00:00
newbies-43,7.82E+17,hyper-detailed red hair female elf standing amongst glittering lights holding a gemstone crystal of star light in the woods realistic beautiful,2023-04-29T15:53:08.147000+00:00
newbies-43,8.08E+17,"photo realistic house, 3 houses, 1st big villa, 2nd normal house, 3th cheap house",2023-04-29T15:53:07.660000+00:00
newbies-43,4.52E+17,"colouring page for young kids, happy starfish, under the sea, 6 legs, fun cartoon style, thick lines, low detail, absolutely no shading, black and white, simple design --v 5",2023-04-29T15:52:59.911000+00:00
newbies-43,1.07E+18,"A very young cute hairy baby with beard, upper torso portrait, blurred background, natural light, photograph, detailed, cinematic lighting, vray, yellow background, pink color lights --v 5",2023-04-29T15:52:56.906000+00:00
newbies-43,1.09E+18,"Star Wars Rebel pilot getting into the cockpit of his X-wing, in a scrappy hangar by Moebius and Syd Mead, dramatic lighting, raking light, cinematic lighting, chromatic aberration --ar 4:7 --v 5",2023-04-29T15:52:46.735000+00:00
newbies-43,1.09E+18,"men walking away from christian church, pouting",2023-04-29T15:52:40.563000+00:00
newbies-43,1.10E+18,"The black nelson bulb exploding from the top, blue butterflies fluttering from the top of the bulb, the shards of glass scattered around in the shape of blue butterflies, in the style of explosive abstractions, white background, dark black and blue, light black and blue, light black --ar 389:518",2023-04-29T15:52:31.152000+00:00
newbies-43,8.01E+17,"simplistic wedding invitation template, no background ar-- 2:3",2023-04-29T15:52:14.735000+00:00
newbies-43,8.57E+17,a sticker of a cute cartoon dog riding a motorcycle,2023-04-29T15:52:10.559000+00:00
newbies-43,1.05E+18,"Kim Tae-hee wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr --v 5 --ar 9:16 --q 2 --v 5 --q 2",2023-04-29T15:51:16.875000+00:00
newbies-43,1.05E+18,"Shu Qi wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr --v 5 --ar 9:16 --q 2 --v 5 --q 2",2023-04-29T15:51:09.058000+00:00
newbies-43,4.50E+17,"Create an enchanting and detailed illustration of a red-haired female character in a magical fantasy setting. The character should exhibit the following features: Appearance: Long, flowing red hair with intricate braids, and vibrant green eyes. Outfit: A unique, mystical attire that blends elements of nature and magic, featuring vines, leaves, and sparkling gemstones. Pose: Captured in the midst of casting a powerful spell, with her hands raised and surrounded by a swirling aura of magical energy. Setting: A lush, enchanted forest with tall trees, glowing plants, and magical creatures. Expression: A determined and focused look on her face, showcasing her strong will and mastery of magic. Emphasize the magical atmosphere and the captivating presence of the red-haired character, inspiring a sense of wonder and curiosity in the viewer",2023-04-29T15:50:50.159000+00:00
newbies-43,8.08E+17,"real life picture, house with pool, blue sky, happy family",2023-04-29T15:50:28.417000+00:00
newbies-43,1.05E+18,"Park Min-young wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr --v 5 --ar 9:16 --q 2 --v 5 --q 2",2023-04-29T15:49:24.197000+00:00
newbies-43,1.05E+18,"Song Hye-Kyo wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr --v 5 --ar 9:16 --q 2 --v 5 --q 2",2023-04-29T15:49:13.260000+00:00
newbies-43,1.09E+18,"Create a visually striking image of azure blue butterflies painted on a white background, as they burst through a deep black lamp. The scene captures the moment of the lamps destruction, with butterflies fluttering around, signifying a transformation from darkness to beauty and light. This powerful juxtaposition of dark and bright elements will create an engaging and memorable visual experience. - - - ar 4:3 V 5",2023-04-29T15:49:10.015000+00:00
newbies-43,4.52E+17,"colouring page for young kids, happy starfish, under the sea, 6 legs, fun cartoon style, thick lines, low detail, no shading, black and white, simple design --v 5 --s 250",2023-04-29T15:49:08.056000+00:00
newbies-43,1.05E+18,"Fan Bingbing wearing hanbok, nice traditional shoes, cinematic lighting, cinematic still shot, distant shot, photorealistic, octane render, unreal engine, hyper detailed, 8k, hdr, dhr --v 5 --ar 9:16 --q 2 --v 5 --q 2",2023-04-29T15:49:06.352000+00:00
newbies-43,1.09E+18,images of heaven,2023-04-29T15:48:59.758000+00:00
newbies-43,8.97E+17,bitcoin in an infinite universe,2023-04-29T15:48:54.956000+00:00
newbies-43,1.10E+18,"yellow rose, flat colour",2023-04-29T15:48:50.976000+00:00
newbies-43,8.57E+17,cute cartoon dog with stick,2023-04-29T15:48:08.710000+00:00
newbies-73,1.06E+18,"Damian, eggs, blackbirds, births, and all the celestial bodies of nature and the universe are in full screen. On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking at its beak. For a new world, his name is Abraxus, 1900â€™S INK PEN DRAWING style, w&black, old paper --v 5",2023-04-29T15:53:07.739000+00:00
newbies-73,3.82E+17,"a blueprint style image in blue thick lead pencil strokes with white space in the upper left third of a human person at his desk working on the wires hanging out of the open back his super cute robot on the desk, --v 5 --ar 16:9",2023-04-29T15:52:37.917000+00:00
newbies-73,1.06E+18,"Damian, eggs, blackbirds, births, and all the celestial bodies of nature and the universe are in full screen. On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking at its beak. For a new world, his name is Abraxus, 1900â€™S INK PEN DRAWING style --v 5",2023-04-29T15:51:47.248000+00:00
newbies-73,3.82E+17,"a blueprint style image in blue thick lead pencil strokes of a human person at his desk working on the wires hanging out of the open back his super cute robot on the desk, --v 5 --ar 16:9",2023-04-29T15:50:37.100000+00:00
newbies-73,4.38E+17,"Anime-style male with striking features - handsome, masculine, facing forward, black-haired with a five-block hairstyle, and tan skin. He wears a blue Japanese haori that goes all the way to his knees, with nothing underneath exposing his skin, and swimming trunks. Serious face --no logo --niji 5 --s 750",2023-04-29T15:49:20.432000+00:00
newbies-73,4.38E+17,"Anime-style male with striking features - handsome, black-haired with a five-block hairstyle, and tan skin. He wears a blue Japanese haori with nothing underneath exposing his athletic build, and swimming trunks. His back sports a jet engine --no logo --niji 5 --s 750",2023-04-29T15:46:07.238000+00:00
newbies-73,1.09E+18,<https://s.mj.run/3zfFU8h8UwY> oil Abstract picture Style of Leonid Afremov Waid Angle shot wallpaper of Dubai HD 8K --v 5 --s 750,2023-04-29T15:45:59.041000+00:00
newbies-73,3.82E+17,"a blueprint style image in blue with simple thick lead pencil strokes of an indian human person working on the wires hanging out of the open back his super cute robot, --v 5 --ar 16:9",2023-04-29T15:45:35.751000+00:00
newbies-73,1.06E+18,"All of the celestial objects in nature and the universe are on the full screen. On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking its beak. His name is Abraxus, 1900â€™S INK PEN DRAWING style --v 5",2023-04-29T15:45:19.407000+00:00
newbies-73,3.82E+17,"a blueprint style image in blue with thick lead pencil strokes of an indian man working on the wires hanging out of the back of a supercute robot, --v 5 --ar 16:9",2023-04-29T15:43:46.871000+00:00
newbies-73,1.06E+18,"All of the celestial objects in nature and the universe are on the full screen. On this screen, one egg fills 70% of the screen, and a black bird is about to be born while pecking at its beak. For a new world, his name is Abraxus --v 5",2023-04-29T15:43:28.842000+00:00
newbies-73,3.82E+17,"a blueprint simple style image in blue with simple thick lead pencil strokes of an indian man working on the wires hanging out of the back of a cute robot, --v 5 --ar 16:9",2023-04-29T15:41:44.894000+00:00
newbies-73,1.10E+18,"<https://s.mj.run/gNwDNeFlVPU> Turning real people into manga-style hand-painting, retaining the characteristics of the characters to the greatest extent, adult males, flat-painted style",2023-04-29T15:38:40.613000+00:00
