Channel,ID,Prompt,Date
newbies 113,1.29E+17,Swedish midsummer  f 11  1 125,4/26/2023
newbies 113,1.03E+18,A cyberpunk inside a gold mine with a ak47  linear illustrations  detailed shading  illustration  nihilcore  rtx on  i can t believe how beautiful this is  ,4/26/2023
newbies 113,1.09E+18,a fortress from elden ring  cinematic lighting  in the style of Hidetaka Miyazaki  ,4/26/2023
newbies 113,1.08E+18,pen sketch of an oregon nature scene within a rectangle  realistic and scientific,4/26/2023
newbies 113,1.31E+17,logo of a microphone in ancient greek style  ,4/26/2023
newbies 113,5.61E+17,A close up photo of someone’s face with red makeup shot on a fisheye::1 lens in the style of a y2k::2 photograph that has a red tint  ,4/26/2023
newbies 113,1.26E+17,brain logo  ,4/26/2023
newbies 113,1.46E+17,formula one team logo,4/26/2023
newbies 173,8.98E+17,Bucharest by night underground futuristic  cinematic  realistic  dramatic light  landscape ultra detailed  8k ,4/26/2023
newbies 173,1.08E+18,a realistic photo of a gritty town beach in New England with a lifeguard chair on a day with gray sky,4/26/2023
newbies 173,1.08E+18,a person helping another person walking and holding them by their shoulder  mystical  ethereal  violet color  violet fumes  gold sparkles  nebullas and galaxies,4/26/2023
newbies 173,9.63E+17,image stencil of a guy carrying a moving box on the side of a truck blue black white,4/26/2023
newbies 173,1.09E+18,EXTERNALURL Ultra   sharp photography of a hiphop artist from venizia carneval death man doctor sitting in an superb pose  perspective from under + cinematic shot + dynamic composition  incredibly detailed  sharpen  details + superb cyberpunk armor with superb details + futuristic Seoul in background + evening with light + perfectionism + ultra detailed hair + ultra detailed skin + ultra detailed eye + close mouth + in super haute couture + futuredress for man + high fashion + art by Emil Melmoth  Giger  Marcin Nargraba  Rebecca Millen + award winning realism + close up shot + The composition is balanced and dynamic  futuristic Seoul in the background + The image is shot with a Canon EOS 5D Mark IV and Fujifilm Superia X   TRA 400 film,4/26/2023
newbies 3,1.09E+18,james gurney art  woman drinking milkshake  rock and roll style  dark red hair  wearing headband  rock and roll dress  pink white black,4/26/2023
newbies 3,4.29E+17,German shepherd sitting with his back to the camera  brushstroke style  not realistic  style like Harry Potter s Deathly Hallows animation ,4/26/2023
newbies 3,1.1E+18,private,4/26/2023
newbies 3,6.92E+17,straight white surface   wallpaper  kintsugi effect  a small number of thin veins  style of collection ceramic tiles Aparici KINTSUGI WHITE AICHI,4/26/2023
newbies 3,6.23E+17,a masterplan of a large white landscape  There is a huge wall made of spirits of dead People  Fantasy ,4/26/2023
newbies 3,5.47E+17,photo of louis xiv the sun king  wearing his coronation robes  60 years old  very detailed  face and eyes    ,4/26/2023
newbies 3,8.41E+17,EXTERNALURL with clown make up on the face  wearing a clown wig  smiling with mouth closed,4/26/2023
newbies 3,1.1E+18,EXTERNALURL flat logo design combining letter  AV   simplistic  company logo  black and white scheme,4/26/2023
newbies 3,8E+17,EXTERNALURL  minimal color variations  ink outlines,4/26/2023
newbies 3,2.05E+17,white house on fire with donald trump running and screaming,4/26/2023
newbies 33,1E+18,lovely interior of a middle age candy house  Middle Ages  table  chairs  stove  fairy tale  illustration  concept art  multiple angles  hopeful  warm  ,4/26/2023
newbies 33,1.1E+18,london dry gin  70cl glass bottle  with branding embossed on the bottle  using a classic serif typography on label  decorative botanical illustrations on label  art deco style  heritage symbol,4/26/2023
newbies 33,1.81E+17,scary clown,4/26/2023
newbies 33,1.01E+18,person holding trophy inside the trophy and trophy in loop,4/26/2023
newbies 33,1.1E+18,Two women who is a couple  One is in a wheelchair and one sitting in the wheelchair with her  In the style in the style of allie brosh  Human touch  black outline coloring book for children  Simple line drawing  No detail  No shadow  color blocked textiles  Light pink  green and yellow  White background  No environment   ,4/26/2023
newbies 33,6.92E+17,a rabbit happily hopping away from the magical garden  surrounded by his animal friends who are smiling and waving goodbye  In the background  the towering trees and bustling forest should be visible  The illustration should convey a sense of joy  friendship  and adventure  Use the same whimsical style inspired by the illustrations of Ernest H  Shepard in  The Wind in the Willows     ,4/26/2023
newbies 33,1.09E+18,close up photo of beautiful 80 year old woman african in appearance with jet black Sudanese skin with long wild flowing curling silver  She is wearing a black robe along with a long black hooded cloak  She is against a jet black background,4/26/2023
newbies 63,1.09E+18,artistic photgraphy iranian smiling fashion woman drinking water in a bright office  with blonde hair and wearing golden scarf  ,4/26/2023
newbies 93,1.09E+18,black and white minimalistic line art of a raccoon in a detective’s office ,4/26/2023
newbies 93,1.08E+18,Stock vector illustration of sports car  black and white  ,4/26/2023
newbies 93,6.92E+17,Duplo Snowman with Forest Fire background,4/26/2023
newbies 93,2.05E+17,cristiono ronaldo in belgian soccer jersey,4/26/2023
newbies 93,1.09E+18,Create an image in the style of a Bela Tarr film that depicts a somber  desolate landscape with a solitary figure in the center  possibly in a trance like state or melancholic mood  The colors should be muted with blues  grays  and possibly some green or brown  while elements of surrealism or symbolism can be included  Use a camera with a wide angle lens and slow shutter speed to capture the static  lingering shots typical of Bela Tarr films ,4/26/2023
newbies 93,1.07E+18,architecture visualization of an art installation that looks like a flower  made from glass  flowers blooming popping out from the glass petals  surrounded by pastel color forest  Dreamy  mystic  hyperrealism  photorealistic render  hyperrealistic  photo cinematic  raytracing reflections  depth of field  8K ultra HD  ,4/26/2023
newbies 17,1.08E+18,half smoke half arrow   d7504b   46a064  on white  4k  ,4/26/2023
newbies 17,1.1E+18,EXTERNALURL create round logo for sport club,4/26/2023
newbies 17,1.1E+18,Three quarter length standing photorealistic asian female model wearing experimental decocstructed blazer  mask designed by craig green outfits by sacai  using dark colors  photographed in museum photostudio in 1990  using analogue photography  ultra hi   res  photo realistic  detailed surfaces  full body shot  ,4/26/2023
newbies 17,1.03E+18,illustration  a young and beautiful girl with long white flowing robe long black hair sword in the sky  brown eye a young and handsome boy with red and white gorgeous flowing robe  Qing dynasty  ,4/26/2023
newbies 17,7.49E+17,a photo of a crocus piercing through the snow on top of a mountain  a chamois is seen in the distance  realistic high quality many details  ,4/26/2023
newbies 17,1.1E+18,imagine a paint of Chagall like the one on Jesus but with a modern dressed black man with african landscapes and with some jewish elements like the yellow David star on the background,4/26/2023
newbies 17,1.02E+18,Create a photorealistic image of a black  sleek  monolith styled workstation  Use a Nikon D850 DSLR 4k camera with a 200mm lens and F 1 2 aperture setting to isolate the workstation in the distance from a minimal dark background  Just the workstation  no keyboard  no monitor  nothing else  8k – v5  ,4/26/2023
newbies 17,1.08E+18,A photorealistic imaga of a spaceship hovering over the city of Coburg Germany at night with people panicking in the street,4/26/2023
newbies 17,1.09E+18,disney like cartoon  use shades of brown and green  brown haired and small statured boy holding a detective lens and wearing a detective clothes with a detective hat on his head surounded by animals and plants that make a circle around him  the boy is looking through the lens into an insect,4/26/2023
newbies 47,1.06E+18,EXTERNALURL  disney style  chibi  whole body  cute  smiling  unreal engine  detailed  ultra high definition  8k   ,4/26/2023
newbies 47,1.73E+17,create a schedule where blocks appear from 7 am to 11:30 pm blocks of 90 minutes  where there is a line for field 1 and a line for field 2,4/26/2023
newbies 47,8.04E+17,Cymatic particle  simple  outline thin  dots thin  generative geometric poligonals  19:6  black background  hight contrast  black and white ,4/26/2023
newbies 47,1.08E+18,pychedelic hippie colorful pastel colors mushroom flowers moon stars sun on white background  ,4/26/2023
newbies 47,8.06E+17,A hallway with tv and red lights flashing and white walls in a hyper ultra 4k realistic style,4/26/2023
newbies 47,6.08E+17,a new bank note  futuristic lino cut  day of the dead  flat design  straight on shot   ,4/26/2023
newbies 47,3.59E+17,Side view of the Nissan Skyline,4/26/2023
newbies 47,9.24E+17,Rekkles in fanatic,4/26/2023
newbies 47,1.09E+18,coloring page for kids  fairy tale theme link with Newyork  cartoon style  thick lines  low detail  no shading   ,4/26/2023
newbies 47,8.6E+17,mvp of jcc youth football league in Miami Beach,4/26/2023
newbies 47,8.51E+17,luxury master bathroom  ,4/26/2023
newbies 77,1.07E+18,distorted twisted stretched out mutated creepy girl,4/26/2023
newbies 77,5.99E+17,minimalist  geometric tattoo featuring simple and straight lines  In the center  depict a stylized lion s head using only basic shapes  Above the bull s head  incorporate a representation of a crown  using clean  straight lines  All elements should be easily reproducible by a professional tattoo artist  set against a white background  ,4/26/2023
newbies 13,7.98E+17,Create an image of a lush  enchanted garden with a young girl  standing in the center surrounded by magical plants and creatures The garden should be bursting with color  with flowers and plants that glow and sparkle with magic  Book cover for kids   4K,4/26/2023
newbies 13,9.13E+17,The illustration depicts a fragrance and candle retail store with a relaxed and inviting atmosphere  In the foreground  a stylish woman with shopping bags is engaged in conversation with a friendly sales representative  a well dressed man dressed in casual attire  who is standing behind the counter  The sales representative is looking at the point of sale  POS  system on his computer screen  while the customer is animatedly talking to him  Above the sales representative s head  there is a thought bubble which shows him reviewing the customer s data  with charts and graphs that provide insights into her past purchases and preferences  The walls of the store are painted in a soft blue  and there are shelves in the background displaying various candles and fragrance products  neatly arranged in jars and bottles  The overall effect is one of personalized service and customer satisfaction  The color palette of the illustration is predominantly blue and white  with accents of green and pink  The soft pastel hues add to the cozy ambiance of the store  making it an inviting space for customers to explore and indulge in the luxurious fragrances and candles on display ,4/26/2023
