Prompt,Dominant_Topic,Keywords
"professional lighting, light on face, depth of field, a greek attractive 20 year old realistic beautiful women valkyrie, standing next to an Quadriga, full body, strong body, a dress with a large neckline that shows off her curves, slightly brown complexion, Super Detail, Full Color, ultra-realistic photograph, hyper realistic, super detailed, dynamic pose, photography, 16k -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
ego+chaos+ghost+cyberpunk+god+transparent cinematic lighting hyper ultra realistic v 5 8k -,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"At-at, black, red led, -",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"banksy style, old man screaming as he smashes a mobile phone, art, splash",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"virat kohli, david warner, michael hussey wearing their team uniforms and welcoming new zealands mark champan to the club of players of snatched victory from pakistan",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"fantasy illustration style, portrait of a beautiful woman, palm tree, drip paint , creamy colors, summer",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"a logo on the theme of energy renovation. The brand is Eco solutions. I want green, something creative and simple",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"Yog-Sothoth , space nebula",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
ExternalUrl  ExternalUrl ,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"ExternalUrl , cartoon, v 5",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"meditation room, cozy, spiritual, 4K realistic, creative design, yoga room",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"photo realistic, high quality, Hedy Lamarr in her work environment sitting at her computer participating in a webinar",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"ExternalUrl  a super realistic ultra hd photogrrphy of landscape of a complete wood cross wrapped in flower and red fabric, the cross shoul be in an unfinished construction and should look cinematographic, the photo sould look like if a profesional photographer took it. the cross should be the a 20% space of the image a blue sky with clouds as a background",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
A computer screen with coding problems -,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
rectangular wedding reception table for 40 guests on a narrow outdoor stone balcony terrace of an old manoir at dusk with an expansive view of maple trees,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"Living room with green mario bellini sofa at the center. Taken with a Canon EOS R camera with a 50mm f/1.8 lens, f/2.2 aperture, shutter speed 1/200s, ISO 100 and natural light, Full Body, Hyper Realistic Photography, Cinematic, Cinema, Hyperdetail, UHD, Color Correction, hdr, color grading, hyper realistic CG animation -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"futuristic Race car UTV on the ice road drived by a dwarf, distopic, hyper realistic, high definition, captured by canon R8 400mm F5.4 HD result -",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"ExternalUrl  , picture of this 30 years old man with black, curly hair, in style of Erwin Olaf, – iw 2.0100, -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"Show a digital map of a city, there should be a route shown and alongside the route futuristic hacker and cyber security symbols connected to the route with a thin line, futuristic and minimalistic design, 4K,HDR, 8k, realistic, photo -",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
womens clothing brand logo named shemaroc,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"Minimalist logo of a cubic shape icosaedric 3d isometric, beautiful logo design, detailed, high resolution -",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
ExternalUrl  ExternalUrl ,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"a sage, standing on top of a mountain, in front of a crowd, watching silently.",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"the cast of married with children if they were all gay men, captured by canon R8 400mm F5.4 HD result -",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"futuristic soldier with backpack looking towardslooking military convoi crossing a bridge above a destroyed city, nightsky with crescent moon in the background, ultra detailed, editorial illustrations, uhd image -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"Photography wide angle, giant goldeneye art installation , minimalism, futuristic, surrealism, theatrical, cinematic, avant - garde, depth of field, 8k -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"Show a forward facing, vivid image of a real looking white rose flower with every petal in perfect form. An etheric field of glowing transparent sacred geometry surrounds the flower. It glows with sparkles of vitality and life-force. Make sure the flower is hyper-realistic with vibrant colors. it is clearly visible against the black background. -",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
pareidolia flower art,0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"A powerful political rally with a crowd holding up Bitcoin signs and banners, a charismatic leader on stage with a microphone, surrounded by screens displaying Bitcoin charts and graphs, a modern city skyline in the background, Photography, wide-angle lens, f/2.8, -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
orange neutral brown theme palm tree beach graphic,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
A flower pot with a plain base and colorful polka dots on the surface -,0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"Hydrangea clipart, Ukiyoe style, white background. -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"ExternalUrl  shes a proud, strong, viking warrior, smiling confidently photorealistic portrait -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"realistic full body portrait of a 25 year old, man, dancer, dramatic lighting considering light and shadows, posing contemplatively, captured on a Canon EOS 5D Mark IV, 85mm lens, f/1.8, ISO 100, shallow depth of field, 4k resolution. Place the model on a stage in a studio with a studio background and dramatic, creative studio lighting. The model should have 3 legs and 2 arms and 5 fingers -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"game of thrones style, jensen ackles, wearing black furs and black armour, photo realistic, cinematic, full body",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"ExternalUrl  counter strike character without weapon, full body detailed character design, pinkcore, crazy details, close to realism, thick acrylic pixels, 8K -",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"Small, round, golden-brown bread with a simple face featuring dot eyes, rosy cheeks, and a wide, happy smile. The scene is set in a sunlit forest path with tall trees and a few scattered flowers. Use a simple pen and ink art style for the illustration. The camera perspective is a medium shot from a low angle, capturing Kolobok as the focal point, rolling forward in the middle of the path, with the forest in the background",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"Coaching situation, man smiling, man with no tie and woman sitting in a lounge, business context, photographic, -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"tim walker fashion photography of a 2 woman top model, 25 years old, wearing a coat, gaban print flowers",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"character illustration of a beautiful latina woman fighting anime character, in the style of 32k uhd, nintencore, hd, charming anime characters -",4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
ExternalUrl  put this face in a napoleon inspired portrait,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"Clanlogo for Frostwolfsclan, Wolf head with red eyes, Darkness, Moohnlight, Spotlight, hyper realistic, v5",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
ExternalUrl  as a gold and diamond rapper pendant -,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"ExternalUrl  Full body photo of a 35-year-old Zapotec indigenous chef, black hair, dark eyes, and an amber complexion, in a kitchen of a gourmet restaurant in Oaxaca. Shes cooking traditional dishes of Oaxaca, side view, other chefs and waiters around -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"5 woman with purple hair, walking home, japan, sleepy, pink sky, highly sharp detail, 1920X1080, 4k,UHD -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
A realistic photo of a marketer celebrating a record day. It should be inspiring and give other marketers hope.,1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"golden gate bridge in new york city background, photography, Canon EOS R5 camera with a Canon RF 50mm f/1.2L USM lens, wide-angle, black and white, 8k -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
a cute cartoon-style kitten playing with a ball of yarn,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"Crisp, colorized, black and white photo of three lanky 19 year old Bosnian men with very short tousled hair, diving from Mostar Old Bridge, wearing cut-off jeans, hot, dusty, 1970s Mostar street large crowd watching, figurative,1970s, unique composition, photorealistic, fuji, matte, rich details, quality Fantastic, full length, incredible detail, HR, color texture, patterned and desolate background, high aperture, crazy detail, photo, photo masterpiece, strong design -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
