Prompt,Dominant_Topic,Keywords
"realistic photograph of a politician in a suit, with a meatball for a head. They are standing behind a podium",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
little blue pill in hand,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"ExternalUrl  studio shoot bright lights, black swimsuit with gold piping -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
cute baby elephant surrouned with flowers with white background,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
bakery logo pink and green featuring silhouette of woman chef with natural hair,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
sphyx cat Pixar movie style,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Noir japanese painting of Ryoshi the wise, Daremo the warrior with a blade, and the dragon Dejitaru Tsuka, standing side by side as the defenders of the DeFi crypto world. -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"side view, stranger outside balcony, hd, blade runner city scape, tall future structures with neon lights, cinematic, hyper realistic, 4k -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"a background with multi color circle , in the style of simple and elegant style, dark cyan and light brown , skillful, eye-catching,recursive shapes,soft shading, light red and light green -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"animated, furry, cartoon, mascot, realisitc, standing up, posing, intimidating, texas, life like photography, essence of fitness, longhorn, bull, smirking, septum piercing, nose ring, nose piercing ring, elements of red and black, western, 4k, high definition, realism facial features, -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"please show a person under radiotherapy , cartoon",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
luxury jaht with a helicopter on top. hyper realistic. total,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
ExternalUrl  use this image in a lake scene with a sunset in background,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"man avitar, age 45, good looking, professional computer tech, smiling, very detailed",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"a pile of Himalayan pink salt, fine grain, white background, natural style",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"closed envelope in the sky, 3d render -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a man wearing a mask on an interior carriage rail, in the style of kawaii chic, thx sound, mountainous vistas, dark white and light beige, meticulous design, made of rubber, optical -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"skyline of Shanghai, dystopian, dawn, red sky, hyper realistic, lots of black smoke on the horizon, 14mm wide angle lens, colour Kodak 400, photographed by Micheal Ackerman, -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Guadalajara, 1990s, After explosion of a street with many cars and a young Mexican journalist taking notes, 8K, realistic , ARRI, Wide Angle Lens, -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
alien bioluminscent ocean reef that looks like a forest underwater fantasy,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"watercolor painting, black and blue background, universe, irregularly spread stars, 6k",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"wide, open, street, lot of compartements in the facade, urban, formal architecture",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
woman in emergency room with cat on her chest,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"spellcrafting altar, ancient, magical",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"ExternalUrl  lord of flames, wings",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
antique picture frames composition,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
ExternalUrl  in between clouds further away from prespective,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"ai cyberpunk musician on stage, cheering audience, cinematic -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
futuristic monocycle bus with amazed people on board -,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"bronze weighing scale, the sun in one side, the moon in the other, HD, Ultra realistic -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
minimalistic japanese style icon for a personalized content board web application,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
Create an image of two stylish professional women in their mid-forties having a coaching session in the style of the film Amélie. They should be in a modern stylish office space with lots of plants and a beautiful blue sky out the window.,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"Create a high-quality, adorable full-body cartoon dog in a beautiful and charming style, with a friendly expression and captivating design. The image should be inspired by Pixar and Disney, showcasing cinematic lighting, vibrant colors, and magical atmosphere. The animal should be surrounded by a whimsical environment, engaging in a playful activity. Emphasize ultra-detailed elements and a sense of depth in the scene. The background should be neutral with a gradient that complements the colors used in the animal and the scene. -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Realistic picture of a 4 year old woman caramel skin with nigerian and danish origins, smiling expression, curly light brown hair, Round faceshape, holding a blank square book in her hands, white background",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"a fantasy Oxford, -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"silhouette of a t-rex, vector, flat style, black and white",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
dog wagging its tail,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"man waiting at a window, in a sunny morning, in a studio ghibli film style, with a cup a coffee, in a dressing gown,",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
old style hot rod cars made for coloring book -,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
ExternalUrl  with a chrome inflatable on the back,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Extraterritoriality of the US Dollar Implications, Benefits, and Challenges",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"chris stapleton, singing and playing guitar, dramatic lighting, bright colors, dark background, oil painted style, not photo quality",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"william morris wallpaper, english arts and crafts style, green, white, forest, branches, deer, buck, antlers, simple -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
woman kid hugging her engineer father with his uniform,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
ExternalUrl  full body from adam an Eve in Paradise forest,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
hyper realistic sunny bedroom with one vertical blank frame at 23 aspect ratio to showcase artwork -,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"band of superheroes, high quality, cartoon style, in the theme of podcasting",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Create an image of a studious owl perched on a branch, with well-defined feathers and piercing eyes. Use elements like an open book or bright light to evoke knowledge and wisdom. Colors should be warm and soothing. Highlight the owl in the center of the image, with a blurred background. The image should be high quality and suitable for use on social media or corporate websites.",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
Burger with flying elements. Delicious burger with flying ingredients isolated on black background with bbq fire. Flying Burger Slices -,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
A hair stylist uses a hair dryer on a beautiful blonde and styles her hair. His hair salon looks upscale. 8K. Ar 169 -,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"travelling, holiday, enjoy, with spouse, enjoying life, financially free, global markets, investing, rich and wealthy, carefree",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
family old coat of arms red eagle medieval,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"unique, minimal, calm coloured asbtract shape, grey, very large, greyscale, no detail",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"ignite cb600 in the ignite factory, in the style of liquid emulsion printing, deutscher werkbund, machine aesthetics, circular shapes, aquirax uno, mass-produced objects, orderly symmetry -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"2023 Golden State Warriors Playoffs Poster ,Illustration design -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"Four Men in a Gym in Suits, Tough and Classic, Cinema Lighting, HD -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"Glamour shot, rosario city in the future, cinematic lighting, -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"The child, a man and a woman drunk on the couch with a bottle and glasses. The child has tears on his face. Man and woman are indifferent -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"happy looking oak tree waving hand, black to white color gradient background",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a beach, high fashion photography setup, in the style of bold patterns, celebrity photography, light pink and light brown, exotic, cabincore, very sunny, white sand, palm branches in shot, 35mm lens, mirrorless Canon camera, high definition v5, ar 1010",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"ExternalUrl  young man, handsome, slim, no background, speaking into megaphone, handsome, looking like a leader of a movement, alone, skin of a young man, realistic face, no illustrations, no background",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
